	S1_1	S1_2	S5_1	S5_2	log2FC	mean
RLTR6_FL222	0.020915642916521822	0.008284809039804757	0.01392912476617614	0.0	-0.021567186497244192	0.004312478045051705
RLTR6_FL146	0.013981375321239031	0.03422341532244974	0.0	0.031833911577319886	-0.022709840646152182	0.011465772314971295
RLTR6_FL261	0.013447292535858909	0.020573692424083825	0.015566379208985587	0.0	-0.025980924946595128	0.004721287844466639
MMVL30_FL108	4.184882205918506	3.9923932751459357	4.4134119318145295	3.594252501578916	-0.02691283166429122	3.231605416558719
RLTR6_FL322	4.184882205918506	3.9923932751459357	4.4134119318145295	3.594252501578916	-0.02691283166429122	3.231605416558719
RLTR6_FL149	0.02008275525451285	0.07927860301960998	0.022075437543140123	0.05636821043460428	-0.027714882550936716	0.030018024740186104
RLTR6_FL245	0.08183410814141526	0.13485000513347925	0.09485806025126402	0.0975554300216483	-0.02907004855860396	0.07600551099784057
RLTR6_FL67	0.11907180118189795	0.1129624995300881	0.12272066004778187	0.08318418486134095	-0.03092635016330207	0.08140255909156136
RLTR6_FL308	0.0369260681968685	0.009852981218954551	0.018887731337888843	0.005028648728886947	-0.031859055289917934	0.007767274838536181
RLTR6_FL55	0.1267285944654126	0.15376086422008206	0.1821867112537304	0.0686863407822272	-0.033759994915165834	0.0995205031612573
RLTR6_FL148	0.029126732093069443	0.042753238153711536	0.035343297235258336	0.010173442251781949	-0.03592720028194262	0.016293901890375728
RLTR6_FL252	0.03808438270404596	0.04247501622263683	0.0	0.05141317006696176	-0.03944866866968022	0.018504780064792864
RLTR6_FL8	0.03188093723143462	0.05208476508543941	0.039946463682375505	0.011841175770395543	-0.043475661638287554	0.0184555360262715
RLTR6_FL231	0.0344232895101812	0.05898247179795303	0.018542645542486313	0.04180327683464855	-0.04429388265946807	0.021891560205160206
RLTR6_FL113	0.045984402851197474	0.023123750675296102	0.013123046780313532	0.02315618510380308	-0.04499500834658246	0.012078475412805545
RLTR6_FL229	0.05257116605313236	0.045002967895586096	0.04926983608195225	0.012480375349419098	-0.047873991682621145	0.022290070739493732
RLTR6_FL294	0.04278430000154509	0.00745180898035566	0.0	0.01475078683277523	-0.04958824535353958	0.0030797300922272798
RLTR6_FL151	0.10902351670532508	0.05353391545815214	0.043465984799178785	0.0795834697926436	-0.04988052974436273	0.04714527140218737
RLTR6_FL247	0.029635410031581648	0.07513965883836753	0.013471418982748302	0.05375514415224475	-0.04988618762627169	0.024423088875734106
MMVL30_FL55	3.438351617465509	3.0349869757450776	3.2872713194489274	2.9303786889961647	-0.05022370059758419	2.528152980211619
RLTR6_FL190	0.04426311833741589	0.02528055892864314	0.03247439749931212	0.0	-0.05088939220904511	0.010225736511265208
RLTR6_FL269	0.10878279926471932	0.13449731833359665	0.14146518680775377	0.05699767362932826	-0.052966178325628645	0.07775535994195387
RLTR6_FL297	0.10156175569612434	0.09459128281950041	0.06596748423763696	0.08324110446321735	-0.05776130288166072	0.05752006486696367
RLTR6_FL238	0.0455461186767811	0.05215546933720265	0.0	0.054384933553472924	-0.05808424814765823	0.01880045468395969
RLTR6_FL104	0.14822900190730104	0.13083297589651574	0.14362617511483872	0.08455266672243958	-0.058565517947646105	0.0897350603386898
RLTR6_FL318	0.09544549927525248	0.07146678382484749	0.04670374001425189	0.07136892323298903	-0.06168216600894155	0.044660556067679866
RLTR6_FL84	0.052960708387850365	0.06828178689094846	0.04191134340702305	0.03221579558788548	-0.06193356096039242	0.026687214662662984
RLTR6_FL304	0.03397714530716379	0.03855145163188389	0.009167312363540158	0.01808013101841248	-0.06223237503809187	0.007508733056581687
RLTR6_FL182	0.07112856009249995	0.062483698258594865	0.007934100085261415	0.07750904868190088	-0.06264309882688573	0.03128246165827427
RLTR6_FL235	0.053818892512350856	0.10120808035666935	0.0	0.10334641439764677	-0.06604072196808007	0.03846653305971738
RLTR6_FL226	0.1296838324377453	0.1676816651659618	0.13805076829634919	0.09792082777861717	-0.06993938814357914	0.09267954110701888
RLTR6_FL255	0.08655308431316802	0.17950581420857387	0.019270824084988376	0.1864944033501284	-0.07039549236407601	0.08028572671855654
RLTR6_FL188	0.07264370692523364	0.10527843054211432	0.057085096227050804	0.06437786286874428	-0.07086220757345464	0.045704577797937684
RLTR6_FL309	0.010457963330275145	0.05971359973326489	0.012829261379361028	0.005032718626112314	-0.07230015062297283	0.00314667848920811
RLTR6_FL69	0.138735758960968	0.13577870193295127	0.07033170938711536	0.1403514760394152	-0.07412635614750612	0.08221425803458873
MMVL30_FL20	2.778869129728088	2.193357326094938	2.776107013458722	1.894516067309023	-0.07476160549533183	1.9136175862190878
RLTR6_FL82	0.06755708744676095	0.12088710263254136	0.12838228539688382	0.0	-0.07481823302727904	0.04840164848978142
RLTR6_FL66	0.10323925898716875	0.05623687200393668	0.06283809899390962	0.0376034583989404	-0.07539059278031404	0.03690541912072828
RLTR6_FL95	0.08754796179942467	0.06628987314199793	0.03171943277683413	0.06324034432285885	-0.07556260201974133	0.034647002004274854
RLTR6_FL70	0.15826281120634486	0.21039597179814962	0.0821011704664964	0.2154892890507679	-0.07692769927976317	0.11786430864839911
RLTR6_FL33	0.055760124955416976	0.06481427879449533	0.05047090364798432	0.01016702646826353	-0.07930619629554964	0.020381227514122108
RLTR6_FL45	0.08089278140646235	0.17660614278451064	0.04662535529966714	0.1409162782278418	-0.08257907260951047	0.0724922970217943
RLTR6_FL300	0.05763679940829466	0.009855258311910168	0.007866545068713515	0.0	-0.0829207165682556	-0.0015124227558674542
RLTR6_FL314	0.0468824111805079	0.0555888457085592	0.02031674631919711	0.020481752431885818	-0.08305025678313989	0.012043899771402031
RLTR6_FL292	0.05373064304808387	0.03590836534553662	0.0	0.027507727828369688	-0.08470101258866311	0.006489144726665413
RLTR6_FL142	0.055292328140233896	0.061325537694412006	0.023836382895150453	0.02703972796929519	-0.08754294631804693	0.015990206076208918
RLTR6_FL250	0.07256853080648402	0.05938622652360757	0.03827544899377961	0.026029436861080918	-0.08890480544233648	0.02147096754852313
RLTR6_FL325	0.01253558377801394	0.07922854721339548	0.025643698098010988	0.0	-0.09013156924970336	0.005455251967943409
RLTR6_FL157	0.17135542290995714	0.20946487288694682	0.23523970067649844	0.061442121227690494	-0.09070105865354058	0.11736021180951046
RLTR6_FL31	0.05335991927428884	0.0644306010546908	0.023513708067037096	0.02591298836466962	-0.09104844869915409	0.015233753612306453
RLTR6_FL243	0.056288203053970975	0.06874046376862736	0.011751505086671873	0.043700906451256426	-0.09210023156922166	0.017676169358261
RLTR6_FL280	0.11486542368817615	0.16436202261160576	0.1454723786282717	0.05332131724854243	-0.09368939556922325	0.07686634932147456
RLTR6_FL177	0.03521028021544137	0.1460309767929862	0.04763667886835302	0.05786418453791907	-0.09560349931127407	0.038227724220685114
RLTR6_FL183	0.07208829583265842	0.15611349393839172	0.06890633949866662	0.08052917130652316	-0.09562208475700226	0.05640304316384752
RLTR6_FL175	0.04309334442571856	0.1094645625131902	0.04374105852454308	0.034303731899742194	-0.09642211632825536	0.026836116206987736
RLTR6_FL93	0.11027837569554394	0.21173357612946453	0.13280270470155253	0.10359500863435854	-0.09659232867193222	0.09236346729779746
RLTR6_FL172	0.13407922932241537	0.17621436486421507	0.1191671220467815	0.10437376038331343	-0.09882780173274486	0.0870013349767961
MMVL30_FL106	1.5911924528954051	1.4567635012562972	1.4664006063014654	1.3128563756033942	-0.09909096983240777	1.1456243932448307
RLTR6_FL317	1.5911924528954051	1.4567635012562972	1.4664006063014654	1.3128563756033942	-0.09909096983240777	1.1456243932448307
RLTR6_FL246	0.0478255274504903	0.079347055290093	0.0	0.05122904302704426	-0.10063138553286786	0.015554048046951938
RLTR6_FL306	0.11506377273661426	0.1315860173211719	0.09707273716342806	0.06538758345001744	-0.10087476678793426	0.06164706877665947
RLTR6_FL263	0.04854515702890884	0.07998832652027588	0.011758217930889096	0.04036578762794132	-0.10114447013836299	0.01590260379393043
RLTR6_FL259	0.06938047055270861	0.08854671761839993	0.0384833697143283	0.041009971167557384	-0.10119019404010961	0.027246067002576924
RLTR6_FL37	0.06732046679145828	0.08606177096783293	0.03381147267103711	0.04121016816439776	-0.10150500755189847	0.02537977420856553
RLTR6_FL112	0.058557520248038154	0.06941022776200938	0.0	0.04956350964753162	-0.10393634981924711	0.01471898156766641
RLTR6_FL241	0.19235314023947755	0.14019664560808623	0.09389061385504711	0.14520221837731295	-0.10490515747502772	0.09334749212097923
RLTR6_FL28	0.06853637679569677	0.040759137534533654	0.0043515710693841775	0.02654347642182813	-0.10574628458510978	0.006888855447266593
RLTR6_FL173	0.11734559144063003	0.19364379501952847	0.11389472412687202	0.10437462958048707	-0.10582286410349633	0.08468717521280425
RLTR6_FL242	0.07285231560760853	0.06025205977699336	0.025225412144380458	0.027680752557866714	-0.10590389176588408	0.016021329664193
RLTR6_FL86	0.2061201261938407	0.0758869379357758	0.11375423594638034	0.07706798384192523	-0.10644616505981654	0.07327662377162111
RLTR6_FL14	0.13204948423804544	0.16077654752774623	0.06771992383425406	0.12832589402507302	-0.11225549591786964	0.07532327074144982
RLTR6_FL257	0.0	0.08094281575277304	0.0	0.0	-0.1122902033574351	-0.0062694775209324125
RLTR6_FL290	0.09684672585471776	0.15576685954500236	0.12677946692876854	0.02980975724610227	-0.11506486524299987	0.058827588866318205
RLTR6_FL206	0.1326233946779085	0.07938188839622719	0.02948031872127309	0.088744030598871	-0.11618632237760411	0.04280866200333513
RLTR6_FL11	0.17622419631387942	0.11328124424760795	0.09550661823450404	0.09338031651264928	-0.11720634127070381	0.07223720680758738
RLTR6_FL58	0.3455584597078715	0.2770585605401855	0.28709856107486526	0.20863770016013525	-0.11746671508437453	0.2001773132797366
RLTR6_FL276	0.17312565984996717	0.1725438711027919	0.09198283715460503	0.1473373699746245	-0.11877516752980928	0.09324291411043586
RLTR6_FL59	0.15260220526214138	0.05376863538156347	0.016677070763103805	0.09279301517922314	-0.12080269312679284	0.039007646691847794
RLTR6_FL98	0.06847551209450418	0.21515646986019296	0.07633326775491835	0.10329907773243936	-0.12189435350958788	0.06827399478649339
RLTR6_FL179	0.17777887297722048	0.13193758221378193	0.07360984475170164	0.1292484375339448	-0.12278783393519875	0.07795738070829002
RLTR6_FL186	0.05843294967952956	0.1637683278101462	0.04917518022732857	0.07127859502436429	-0.12539876295498834	0.04345125795727605
RLTR6_FL61	0.32731111033948623	0.3776729142493056	0.29126978312776325	0.2692041552552308	-0.1277739586274874	0.22753680086885972
RLTR6_FL267	0.2014893548248717	0.15128850969294658	0.06226353562820521	0.17414348441072278	-0.12977120763059513	0.09188273538523022
RLTR6_FL64	0.07216430023383703	0.14049915813212774	0.035520723426198386	0.07269684645866203	-0.12993808029862233	0.03818858959044057
RLTR6_FL162	0.0680581708582365	0.178750939738215	0.07272049111268482	0.06485321507290574	-0.13228057799124182	0.05042044775816005
RLTR6_FL240	0.18141143033771137	0.15326916660011464	0.12470712870386465	0.0923424379227382	-0.133106605456241	0.08372471162163757
RLTR6_FL197	0.18195333291092564	0.16743736584082158	0.15397435588863026	0.07426995250812023	-0.13571056884515673	0.08838488766066818
RLTR6_FL91	0.1127444981855303	0.08101022203028725	0.05707238702813226	0.029490230790994408	-0.1357351193198699	0.028916443743014858
RLTR6_FL79	0.23017797211975402	0.30543938816953675	0.1586871134792503	0.23692228498959436	-0.13792355694811007	0.15866064036200506
RLTR6_FL248	0.030469479120814106	0.08763050219610352	0.0	0.01406754418998177	-0.1408954513886716	-0.0017455851763544417
RLTR6_FL41	0.24963876866576168	0.2404652112048124	0.06464529595657459	0.2836172422241239	-0.14431155559412145	0.1388109924914302
RLTR6_FL295	0.10324212885671602	0.1501800607203721	0.04224396643198911	0.09176004082756559	-0.14444670039785462	0.048595899287757635
RLTR6_FL166	0.1347135888091217	0.0487503255494511	0.03522756150582942	0.03285578635623031	-0.14799148464845363	0.020711155514435788
RLTR6_FL9	0.09001523453980814	0.24327799468199704	0.108081511840214	0.09288331475694546	-0.15080020656761092	0.07669156985027073
RLTR6_FL3	0.0884542568100627	0.09366070172512622	0.022356353108958123	0.040395330224563694	-0.15356579769388232	0.01826016883496569
RLTR6_FL114	0.1158647298350604	0.04930320333512704	0.030078887314039425	0.016950567283524866	-0.15423587428896632	0.011592302695757084
RLTR6_FL34	0.0832146476843536	0.11179670690138288	0.006929979691513002	0.06648392740778167	-0.1548178414291275	0.022721484051180723
RLTR6_FL275	0.082894545849554	0.07921870456602036	0.02634371684990927	0.0161191563841954	-0.15675466554190404	0.009564291621554994
RLTR6_FL244	0.06016785603272798	0.09236448183434451	0.0	0.032253104419721325	-0.15901047319153205	0.00515499381905235
RLTR6_FL256	0.06730459036679673	0.05065324499382983	0.0	0.0	-0.16086577685440442	-0.008581588298755572
RLTR6_FL239	0.09011865954862147	0.11383738712557781	0.017633692329619338	0.0532847706842498	-0.16893408282116945	0.021188085373379795
RLTR6_FL105	0.11072759374174984	0.15761924132313543	0.09162394268365405	0.027242836261525363	-0.18091104282985337	0.04126051423604225
RLTR6_FL90	0.16229180246761402	0.24799933845819686	0.05254096272379221	0.18981486135689957	-0.1829145876355552	0.09394647547418948
RLTR6_FL116	0.10619141381354101	0.030849927249214343	0.0	0.0	-0.18528470934181754	-0.009648673655812439
RLTR6_FL102	0.23591170128274724	0.1806894935360949	0.18970810009189848	0.05434357946014382	-0.1873872460549652	0.09465312566318386
RLTR6_FL203	0.10057190253337998	0.1722032033055034	0.05220490923919797	0.06273489174262654	-0.19101170671875783	0.039340640020390005
RLTR6_FL75	0.13890138182374406	0.11815843759265826	0.06108262845576937	0.038706405975533556	-0.19282649735675014	0.03280447129819102
RLTR6_FL268	0.07345364451518016	0.1670573047179301	0.027051564954809655	0.05558260995391484	-0.19638863444214313	0.025351297939938327
RLTR6_FL4	0.15905213320294373	0.20694980907599256	0.0640726324242865	0.12727049563004664	-0.19737054001863372	0.07199490606292713
RLTR6_FL271	0.2752909488931276	0.23581571467047788	0.1605873622539454	0.1572306732221913	-0.19745432219375916	0.12629407536919662
RLTR6_FL53	0.23689176236302165	0.31414634407929987	0.21616576311274144	0.1363206927105163	-0.19761998486796942	0.14118091547952197
RLTR6_FL281	0.09834810505878012	0.1500602891096078	0.014394269961488059	0.0669455871909386	-0.20726994016680178	0.024495662230802573
RLTR6_FL35	0.1093010421555449	0.1880268876850435	0.019692513701987824	0.09994859307477356	-0.21250683999642328	0.040892439324185306
RLTR6_FL140	0.13629697020530593	0.20178414541839326	0.07797937045141008	0.07552993859465383	-0.21413592914039553	0.055490899105873515
RLTR6_FL49	0.22644818653132742	0.15237224571758548	0.11316332093973626	0.07521060954258638	-0.21444572072096646	0.07054972840205383
RLTR6_FL223	0.12696988851548974	0.1546040219823393	0.06703541635168286	0.03306434271054759	-0.22028232773774337	0.03227826836446322
RLTR6_FL29	0.10992208592046009	0.10179846199284381	0.025961177400137377	0.01122463918507495	-0.22438263405150186	0.004904746089402873
RLTR6_FL52	0.23680268425833095	0.24039353331720287	0.09015218260613354	0.1700924047759988	-0.22915771544095473	0.10165661790334228
MMVL30_FL69	0.46340894196962834	0.4165530234086709	0.28022492075769845	0.3210724726224315	-0.2314622037352774	0.2499594310046304
RLTR6_FL68	0.2806333922014085	0.3406155620054295	0.2518144262519642	0.12675537904925668	-0.23393332231478994	0.1531770874386538
RLTR6_FL123	0.15311565848687472	0.18133471559091785	0.03090854669193628	0.1010786055914914	-0.23738807101734377	0.04580989106877529
RLTR6_FL99	0.11911776264711717	0.11431141117098007	0.006881676995193544	0.0387599721967402	-0.2382863636270409	0.008156891876598021
RLTR6_FL13	0.20786954255985854	0.1234278500025978	0.07399530591563072	0.0530189008437514	-0.24032718268561043	0.043596883327245595
RLTR6_FL126	0.1680952054497886	0.23239041459425694	0.04173238028914242	0.14006408664803047	-0.2449455791392205	0.06746730156839958
RLTR6_FL40	0.1745232857060754	0.1920201114447171	0.04384334541658084	0.10885435322702598	-0.2455170682496982	0.05474480550894023
RLTR6_FL115	0.21019366024690775	0.2486178439022687	0.14136167205291758	0.08902728525367944	-0.24567902154852103	0.0887042879814505
RLTR6_FL254	0.07417511841990612	0.28406439754495155	0.019270824084988376	0.12017825788765901	-0.25340145411213466	0.04885742876507408
RLTR6_FL26	0.17224346046867234	0.25754770200181043	0.08468068730885389	0.1124136445437745	-0.2562675979837548	0.07412357926787129
RLTR6_FL100	0.7326618424853403	0.9381409514728569	0.6664711062505657	0.5645454510215594	-0.259572234122019	0.5284494234216607
RLTR6_FL16	0.1685363243945021	0.18742812679199403	0.10344100353367894	0.026937470195280228	-0.26251345917330554	0.04476589314842995
RLTR6_FL80	0.2344075491192659	0.15663971701343646	0.10466946628195123	0.05421629461451768	-0.2634330845005153	0.05729998850573119
RLTR6_FL5	0.19031831530445006	0.2206852714506055	0.03801143237488002	0.13517926354277218	-0.2662841204093772	0.06358203245266611
RLTR6_FL219	0.18442650163300608	0.2107744461839481	0.012265528050493102	0.1474315426369355	-0.26672492313920976	0.05763461907303461
RLTR6_FL119	0.22643499662166428	0.16416640158719914	0.08244903991999493	0.07322209172525494	-0.26697803549432403	0.05585889887195784
RLTR6_FL25	0.2626199643049411	0.247752165847132	0.10012730972311251	0.15379603412737913	-0.26845489451045146	0.0991681158984227
RLTR6_FL251	0.0	0.2088392420202239	0.0	0.0	-0.2736223999544262	-0.012956631586840467
RLTR6_FL180	0.32127547609618523	0.19092706269833035	0.08096819547312041	0.15650890617747312	-0.28924955199365787	0.09208601769029026
RLTR6_FL160	0.28011034870864854	0.22746626582846605	0.13635251510562746	0.09040232156313507	-0.2973843618023082	0.08738941788071379
RLTR6_FL62	0.5272983342125138	0.4170294522963746	0.24464661467292217	0.33444917560432674	-0.3001727678222443	0.2446501617927786
RLTR6_FL134	0.4004176500887908	0.40656393247076933	0.16210227579649647	0.29682227397978084	-0.30867652749141045	0.19144592096888538
RLTR6_FL214	0.28599882713795577	0.2956315746214464	0.13653951900252614	0.13116560009882225	-0.319193308424405	0.1060284424872691
RLTR6_FL94	0.36669473282883147	0.23392682204092616	0.1347688355505264	0.14713162981302794	-0.320347996023052	0.11243480484205201
RLTR6_FL228	0.3389129439478361	0.35380072444097804	0.14697871048508834	0.20854228254969293	-0.32049049780130423	0.14554883272445826
RLTR6_FL39	0.22289297795490962	0.29513854355813157	0.06840728845674413	0.14500228916587235	-0.3231351443004987	0.0816611909670318
RLTR6_FL144	0.21616210250423704	0.33753416838657274	0.09819005233548066	0.14290856313667655	-0.32408674763177436	0.09414162774623851
RLTR6_FL97	0.09354334337717332	0.27068661136619565	0.0527704604329546	0.032641302086302164	-0.32984439743931404	0.02395946396466233
RLTR6_FL108	0.3458298135333561	0.3729574575448999	0.15602928483619635	0.2110384668980898	-0.33030625348382336	0.15110975386574374
RLTR6_FL133	0.2014190342550782	0.2185382488291121	0.0380092208183252	0.08784347347578826	-0.33482945079209475	0.042196105317241814
RLTR6_FL161	0.27913871205000734	0.22456691020707417	0.014332972127909047	0.17526961821552348	-0.3380424668913109	0.07105314914184062
RLTR6_FL270	0.25589476032009817	0.16450426929817233	0.09717420045079107	0.02413702496087169	-0.3411095190735779	0.04012014719127106
RLTR6_FL273	0.18460145656686364	0.2122194694210295	0.05101104055078293	0.04937255989497437	-0.34414053373876075	0.030612798538977935
RLTR6_FL181	0.2835433507302387	0.17384395672776604	0.05566336354966891	0.08910752238190106	-0.3483254445750038	0.05076654976291419
RLTR6_FL120	0.6391635975507729	0.7323868140866281	0.4257731463878428	0.43288328984106844	-0.3515704162539472	0.375727286322473
RLTR6_FL265	0.517065754816272	0.42281327722301004	0.3034512810089283	0.21467611498945677	-0.3536738290985932	0.22086651978781474
RLTR6_FL216	0.24024399268237487	0.29668686692564483	0.05917600360529925	0.13843243044030273	-0.3598959788003733	0.07492866297064968
RLTR6_FL22	0.327114081837369	0.27267563934120004	0.08599505867233444	0.15895757666396365	-0.36179143202521175	0.09659018489793106
RLTR6_FL20	0.13375958402051527	0.2824735777901901	0.06647381753505693	0.03379632841082689	-0.3642010156222427	0.030460458426869286
RLTR6_FL202	0.3274202642385548	0.2877787057192666	0.10827093487075047	0.146341893391618	-0.36446967653243834	0.1010684243375503
RLTR6_FL43	0.5667536615254078	0.5827002216981518	0.14689088004366374	0.5193175725109038	-0.36740125577144156	0.28965221600133717
RLTR6_FL73	0.18954932469033373	0.278245436658898	0.05021027047697893	0.08390757405533235	-0.3720796968656639	0.04596658180317581
RLTR6_FL125	0.40367031904408424	0.34233169379461303	0.25794267287072853	0.08422731767923952	-0.379487816635017	0.14173683735072967
RLTR6_FL196	0.1988232125893856	0.3129202905991167	0.034563596842169614	0.12589206682294624	-0.38152197476023575	0.05813543841867645
RLTR6_FL21	0.32669461252352666	0.3992464269049295	0.1012747343487412	0.22316275287902992	-0.3820034300223042	0.13367501932678463
RLTR6_FL127	0.4014255028096715	0.45408183019399023	0.1412328263626566	0.2811263597344319	-0.3835278701636773	0.1788677297874146
RLTR6_FL208	4.869728475646421	4.133902659468906	3.064674133735843	3.593727919610632	-0.3854084606001612	3.055324945572328
RLTR6_FL184	0.29727104813798183	0.22876929123476114	0.06611893396371041	0.10107587456934211	-0.3867477273567866	0.06129748410980177
RLTR6_FL117	0.5956987743146168	0.5308520806391145	0.3133648700634923	0.30956366332725815	-0.38991588504086033	0.2719127006607243
RLTR6_FL218	0.2598197627354179	0.21078472996407352	0.047886892243092345	0.07426427950982409	-0.3901422542911727	0.040522682032247036
RLTR6_FL7	0.5386033700285843	0.5119240935375964	0.23295283544131262	0.32983905598149954	-0.3918693912071755	0.24428999275636348
RLTR6_FL18	0.38178482725084845	0.36295469533146335	0.16947054097688644	0.1558289124814256	-0.3966932925418836	0.13466913669974803
RLTR6_FL96	0.22307703393186337	0.4161792957527045	0.12774562914166931	0.10488111570742004	-0.41130546621944575	0.09211552166284229
RLTR6_FL153	0.4044210997908447	0.33628813231663657	0.13628344084078542	0.16092104482533243	-0.4242693178016959	0.12272887999438065
RLTR6_FL277	0.32545768615412435	0.4337672297979929	0.1427317616137736	0.16419395819155186	-0.4287627956726875	0.12747756801695106
RLTR6_FL225	0.3235597057795341	0.3924743212210108	0.09298841966716574	0.1770128302664391	-0.434248243224059	0.11035740674201815
RLTR6_FL130	0.29275126955285447	0.29287803158814224	0.11758917092706939	0.04706665517609773	-0.4451518486592468	0.061026655716983416
RLTR6_FL92	0.3481908511631305	0.21451680343848897	0.0726525545497868	0.07417861126183735	-0.4463948933739661	0.0526287854078555
RLTR6_FL118	0.4409171623322	0.48873082725461603	0.12555243618859227	0.2730640849613444	-0.4643372398267982	0.17278545418199093
RLTR6_FL205	0.3739882382991414	0.3653259251410884	0.05738463562441713	0.1880800564508294	-0.48183441991199083	0.10058888712069709
MMVL30_FL51	7.752152317881225	7.680770717914433	5.208039545941119	5.515099064844322	-0.48723025396739267	5.1337662785227405
RLTR6_FL101	7.752152317881225	7.680770717914433	5.208039545941119	5.515099064844322	-0.48723025396739267	5.1337662785227405
RLTR6_FL106	5.10799056938123	4.9516471003109235	3.0561298503114984	3.829925955887456	-0.48792829657277687	3.2915530358636667
RLTR6_FL272	0.2606450763153823	0.2969199231771343	0.0374823606587412	0.07201743667867455	-0.48938296629417993	0.03553636610715048
RLTR6_FL164	0.525404075079843	0.5376844445690658	0.2487501883882518	0.2097630485674598	-0.5003072436754931	0.20425890258582546
RLTR6_FL215	0.6312780627892948	0.448962561818755	0.26135805473503226	0.20667659481526518	-0.502864396705349	0.20908217549059965
RLTR6_FL217	0.47353792564630837	0.4712937699387154	0.18716792057522788	0.17069055091105728	-0.5183121943072574	0.1568755945528103
RLTR6_FL72	0.4362261251017854	0.4167783715333447	0.10847414133496212	0.18324689387720117	-0.5205718483319673	0.12483073670306519
RLTR6_FL10	0.3898516741113454	0.6219443839678567	0.2115752378641735	0.18735270237181043	-0.5241624119677691	0.17731231726948338
RLTR6_FL200	0.5907550559230854	0.6200699174275364	0.23391876458549346	0.27337092671927915	-0.5526280941398702	0.23309731410310483
RLTR6_FL12	0.39236721197831637	0.38795509968541125	0.06762014382633778	0.14249276194080102	-0.5569967921700767	0.08668768505215793
RLTR6_FL122	0.5987941216113195	0.8112300473781996	0.26759205135197317	0.36043422311258905	-0.5659236314077429	0.29442536240926775
RLTR6_FL103	0.599052572585452	0.5310666377844965	0.2527089234714411	0.18161983845384197	-0.5705584304522104	0.19877790836860418
RLTR6_FL77	0.5494893952797885	0.5913406717358587	0.2902517909607583	0.137449689233562	-0.5844759271787752	0.1968111240062384
RLTR6_FL60	0.649940481772827	0.7252786498803879	0.36046272351865993	0.22137369346556415	-0.5864602053593102	0.27411906865562574
MMVL30_FL90	3.9505891242696647	3.815898570670767	2.324428498683351	2.369025711288755	-0.6226947416940608	2.3674494326436957
RLTR6_FL24	0.7752898321504139	1.1521518838344482	0.4847125737659908	0.4085797989445511	-0.6287432304025973	0.43839817165856126
RLTR6_FL266	0.732305158615524	0.6475485123638182	0.23071013818750727	0.2819281925671939	-0.6538057870398317	0.2477372429388423
RLTR6_FL23	0.575761212750331	0.5301586707652116	0.17711619721485503	0.1493160038048312	-0.6668996164565297	0.1530904936157398
RLTR6_FL210	1.663032880290955	1.6268996715394688	0.6699574344544649	0.9722342757332745	-0.6992198168495869	0.8465808890337154
RLTR6_FL209	0.9952407503688909	0.8784862859800265	0.42455192883342024	0.32251436765701946	-0.7179886768556	0.3805609311967514
RLTR6_FL48	0.8378216200601833	1.0781918743563417	0.4768359551565659	0.25225030314085223	-0.7539875540523266	0.3782224397323232
RLTR6_FL109	0.29016962187885553	0.42561323578942084	0.0	0.0	-0.7788669829147358	-0.012616825049291892
RLTR6_FL221	0.329034625301609	0.6370274462366398	0.1021115884042145	0.039563091107416085	-0.7841572575067804	0.06471589870861975
RLTR6_FL291	0.579266141071157	0.6328125349650375	0.20325313138126969	0.07714604270043557	-0.788809046799994	0.14073376066358118
RLTR6_FL81	0.6934751542312911	0.8793273370784059	0.2871158889684697	0.15939017568298167	-0.8307683366747712	0.23770804385727554
RLTR6_FL44	2.0241855238979056	1.920748150765162	0.8011488585390966	0.793516905345751	-0.9304024631242945	0.921839395084724
RLTR6_FL57	1.0943302904664263	1.3487577780990616	0.29646488124355597	0.4516908162987764	-0.9778694005713863	0.4426748731072867
RLTR6_FL132	2.046276490660444	2.3366759663663554	0.7476045524571074	0.9800605456177083	-0.980731161774395	1.0259772786654442
